id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total,cantidad_winsor
order_3721,user_2613,2025-04-18,Argentina,desktop,organic,Phone-Pro-128GB,Electronica,1,66.08,0.0,66.08,1
order_3722,user_4723,2025-05-09,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,20000,442.01,0.0,8840200.0,2
order_3723,user_1624,2025-05-14,Mexico,desktop,social,Blender-XL-Red,Hogar,1,266.59,15.0,251.58999999999997,1
order_3724,user_3806,2025-01-02,Colombia,desktop,social,Sneakers-Urban-42,Moda,2,404.7,5.0,804.4,2
order_3725,user_4391,2025-05-21,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,1,489.0,0.0,489.0,1
order_3726,user_2536,2025-02-12,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,20000,290.85,0.0,5817000.0,2
order_3727,user_240,2025-06-25,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,1,383.54,10.0,373.54,1
order_3728,user_7189,2025-03-27,Colombia,mobile,social,Blender-XL-Red,Hogar,1,160.45,0.0,160.45,1
order_3729,user_3227,2025-03-25,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,499.07,15.0,983.14,2
order_3730,user_2781,2025-04-06,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,69.07,5.0,64.07,1
order_3731,user_4587,2025-04-12,Colombia,mobile,organic,Jacket-Winter-M,Moda,1,249.51,5.0,244.51,1
order_3732,user_2814,2025-04-11,Mexico,desktop,organic,Jacket-Winter-M,Moda,1,313.07,0.0,313.07,1
order_3733,user_5246,2025-03-31,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,1,156.06,0.0,156.06,1
order_3734,user_4047,2025-06-26,Argentina,mobile,social,Blender-XL-Red,Hogar,1,441.84,0.0,441.84,1
order_3735,user_4181,2025-01-28,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,1,271.14,0.0,271.14,1
order_3736,user_6788,2025-06-14,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,347.71,0.0,695.42,2
order_3737,user_1300,2025-06-27,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,1,176.03,5.0,171.03,1
order_3738,user_5922,2025-02-18,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,346.83,0.0,693.66,2
order_3739,user_3077,2025-05-10,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,391.06,15.0,767.12,2
order_3740,user_5983,2025-05-07,Mexico,desktop,social,Phone-Pro-128GB,Electronica,2,68.85,0.0,137.7,2
order_3741,user_1281,2025-01-19,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,450.64,0.0,901.28,2
order_3742,user_7017,2025-03-20,Argentina,desktop,social,Sneakers-Urban-42,Moda,1,467.13,10.0,457.13,1
order_3743,user_3251,2025-04-14,Argentina,mobile,social,Sneakers-Urban-42,Moda,2,369.92,0.0,739.84,2
order_3744,user_7609,2025-02-23,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,187.57,0.0,375.14,2
order_3745,user_5129,2025-01-25,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,441.31,15.0,426.31,1
order_3746,user_332,2025-02-18,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,117.3,10.0,107.3,1
order_3747,user_6955,2025-01-08,Argentina,desktop,social,Sneakers-Urban-42,Moda,1,333.9,0.0,333.9,1
order_3748,user_7096,2025-02-23,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,10000,336.93,0.0,3369300.0,2
order_3749,user_5480,2025-06-24,Argentina,desktop,social,Sneakers-Urban-42,Moda,2,274.76,0.0,549.52,2
order_3750,user_472,2025-03-06,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,226.64,0.0,453.28,2
order_3751,user_5054,2025-01-31,Argentina,desktop,social,Jacket-Winter-M,Moda,1,37.55,5.0,32.55,1
order_3752,user_2518,2025-04-02,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,395.97,15.0,776.94,2
order_3753,user_2005,2025-01-03,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,1,332.25,0.0,332.25,1
order_3754,user_7376,2025-03-18,Colombia,mobile,organic,Tablet-Standard-64GB,Electronica,2,457.8,0.0,915.6,2
order_3755,user_7526,2025-04-06,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,2,39.9,0.0,79.8,2
order_3756,user_3846,2025-04-20,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,2,367.7,0.0,735.4,2
order_3757,user_6365,2025-05-03,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,2,202.42,5.0,399.84,2
order_3758,user_1663,2025-06-01,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,104.52,15.0,194.04,2
order_3759,user_255,2025-05-06,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,336.67,10.0,326.67,1
order_3760,user_2359,2025-05-08,Mexico,desktop,organic,Blender-XL-Red,Hogar,2,473.93,0.0,947.86,2
order_3761,user_4028,2025-01-08,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,2,394.5,10.0,779.0,2
order_3762,user_764,2025-05-02,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,1,70.08,0.0,70.08,1
order_3763,user_1742,2025-04-09,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,1,156.17,5.0,151.17,1
order_3764,user_3651,2025-01-26,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,194.34,5.0,189.34,1
order_3765,user_984,2025-05-31,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,2,194.0,0.0,388.0,2
order_3766,user_6286,2025-03-31,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,376.36,5.0,747.72,2
order_3767,user_1059,2025-06-25,Argentina,desktop,social,Tablet-Standard-64GB,Electronica,1,480.69,0.0,480.69,1
order_3768,user_5648,2025-01-07,Argentina,mobile,organic,Blender-XL-Red,Hogar,2,208.43,10.0,406.86,2
order_3769,user_3336,2025-05-05,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,244.86,15.0,474.72,2
order_3770,user_7553,2025-01-23,Colombia,mobile,social,Jacket-Winter-M,Moda,1,165.48,0.0,165.48,1
order_3771,user_1016,2025-05-20,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,417.19,5.0,829.38,2
order_3772,user_3531,2025-03-04,Colombia,desktop,social,Blender-XL-Red,Hogar,1,212.9,0.0,212.9,1
order_3773,user_2570,2025-06-11,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,1,426.27,5.0,421.27,1
order_3774,user_452,2025-04-27,Argentina,desktop,social,Sneakers-Urban-42,Moda,2,471.78,5.0,938.56,2
order_3775,user_1826,2025-03-28,Colombia,desktop,organic,Laptop-Gaming-16GB,Electronica,2,306.64,15.0,598.28,2
order_3776,user_1395,2025-05-01,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,229.57,5.0,454.14,2
order_3777,user_2251,2025-03-21,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,340.36,0.0,340.36,1
order_3778,user_4478,2025-06-30,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,187.77,5.0,182.77,1
order_3779,user_6096,2025-02-25,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,1,324.0,0.0,324.0,1
order_3780,user_3795,2025-01-25,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,2,241.62,5.0,478.24,2
order_3781,user_7848,2025-02-02,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,401.44,5.0,396.44,1
order_3782,user_6770,2025-06-22,Argentina,desktop,social,Laptop-Gaming-16GB,Electronica,1,58.61,5.0,53.61,1
order_3783,user_4836,2025-05-10,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,1,57.81,5.0,52.81,1
order_3784,user_1607,2025-05-09,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,463.21,5.0,921.42,2
order_3785,user_6162,2025-03-12,Colombia,desktop,social,Phone-Pro-128GB,Electronica,1,424.6,0.0,424.6,1
order_3786,user_7278,2025-04-10,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,1,165.26,0.0,165.26,1
order_3787,user_1675,2025-05-18,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,1,391.22,0.0,391.22,1
order_3788,user_6264,2025-01-13,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,421.15,0.0,842.3,2
order_3789,user_410,2025-01-31,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,126.27,5.0,247.54,2
order_3790,user_1335,2025-05-06,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,64.83,0.0,129.66,2
order_3791,user_7655,2025-04-26,Mexico,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,374.39,15.0,733.78,2
order_3792,user_355,2025-02-11,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,355.06,0.0,710.12,2
order_3793,user_718,2025-06-03,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,457.15,10.0,447.15,1
order_3794,user_385,2025-01-29,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,2,140.5,0.0,281.0,2
order_3795,user_2725,2025-01-20,Mexico,desktop,social,Phone-Pro-128GB,Electronica,2,93.79,10.0,177.58,2
order_3796,user_4778,2025-05-05,Colombia,desktop,social,Phone-Pro-128GB,Electronica,1,241.01,0.0,241.01,1
order_3797,user_6175,2025-04-10,Mexico,desktop,paid_search,Tablet-Standard-64GB,Electronica,2,240.96,5.0,476.92,2
order_3798,user_283,2025-06-17,Mexico,desktop,social,Jacket-Winter-M,Moda,2,22.98,10.0,35.96,2
order_3799,user_1188,2025-04-07,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,1,437.5,5.0,432.5,1
order_3800,user_4856,2025-02-16,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,1,320.65,5.0,315.65,1
order_3801,user_6669,2025-06-24,Colombia,desktop,organic,Tablet-Standard-64GB,Electronica,1,171.69,5.0,166.69,1
order_3802,user_6842,2025-05-07,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,400.64,0.0,801.28,2
order_3803,user_5574,2025-04-24,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,75.3,5.0,70.3,1
order_3804,user_5727,2025-01-30,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,230.48,0.0,230.48,1
order_3805,user_3615,2025-02-05,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,66.54,10.0,56.540000000000006,1
order_3806,user_792,2025-06-04,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,433.09,0.0,433.09,1
order_3807,user_2493,2025-04-23,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,1,491.69,0.0,491.69,1
order_3808,user_185,2025-06-28,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,1,287.18,0.0,287.18,1
order_3809,user_7326,2025-05-15,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,60.74,15.0,106.48,2
order_3810,user_4990,2025-04-05,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,2,88.87,10.0,167.74,2
order_3811,user_2217,2025-01-28,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,127.89,15.0,240.78,2
order_3812,user_5279,2025-01-09,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,84.46,10.0,74.46,1
order_3813,user_7480,2025-05-23,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,159.05,0.0,159.05,1
order_3814,user_1505,2025-01-18,Argentina,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,383.64,10.0,373.64,1
order_3815,user_356,2025-03-09,Mexico,mobile,social,Phone-Pro-128GB,Electronica,2,103.89,0.0,207.78,2
order_3816,user_43,2025-06-20,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,1,412.7,10.0,402.7,1
order_3817,user_6881,2025-04-13,Argentina,desktop,social,Phone-Pro-128GB,Electronica,2,476.49,0.0,952.98,2
order_3818,user_2748,2025-03-04,Colombia,mobile,organic,Tablet-Standard-64GB,Electronica,2,309.84,15.0,604.68,2
order_3819,user_6970,2025-02-05,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,1,61.69,10.0,51.69,1
order_3820,user_7891,2025-02-11,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,447.22,10.0,437.22,1
order_3821,user_4978,2025-02-17,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,184.9,15.0,169.9,1
order_3822,user_2367,2025-04-25,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,93.41,15.0,171.82,2
order_3823,user_3669,2025-05-20,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,2,161.5,0.0,323.0,2
order_3824,user_6472,2025-03-09,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,41.23,0.0,41.23,1
order_3825,user_2153,2025-06-18,Mexico,mobile,social,Blender-XL-Red,Hogar,1,115.73,0.0,115.73,1
order_3826,user_3580,2025-04-16,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,184.97,5.0,179.97,1
order_3827,user_256,2025-01-11,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,268.14,0.0,536.28,2
order_3828,user_4308,2025-02-07,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,39.21,0.0,78.42,2
order_3829,user_5352,2025-06-29,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,448.53,0.0,448.53,1
order_3830,user_5389,2025-04-06,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,395.99,0.0,395.99,1
order_3831,user_1850,2025-01-04,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,418.4,0.0,836.8,2
order_3832,user_2143,2025-06-20,Argentina,desktop,social,Blender-XL-Red,Hogar,1,270.31,5.0,265.31,1
order_3833,user_4173,2025-05-16,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,254.5,0.0,254.5,1
order_3834,user_325,2025-02-05,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,110.41,10.0,100.41,1
order_3835,user_3007,2025-03-04,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,1,290.1,0.0,290.1,1
order_3836,user_4969,2025-02-24,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,1,65.92,0.0,65.92,1
order_3837,user_4214,2025-05-02,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,278.24,0.0,278.24,1
order_3838,user_1460,2025-02-24,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,1,396.99,0.0,396.99,1
order_3839,user_4668,2025-04-10,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,266.33,10.0,256.33,1
order_3840,user_3529,2025-06-10,Mexico,mobile,organic,Jacket-Winter-M,Moda,2,451.75,0.0,903.5,2
order_3841,user_4338,2025-01-19,Mexico,desktop,social,Phone-Pro-128GB,Electronica,1,324.04,15.0,309.04,1
order_3842,user_7102,2025-02-02,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,230.11,0.0,460.22,2
order_3843,user_1029,2025-02-07,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,386.22,0.0,772.44,2
order_3844,user_7649,2025-01-18,Colombia,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,451.46,0.0,451.46,1
order_3845,user_6694,2025-01-19,Colombia,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,302.96,15.0,287.96,1
order_3846,user_6854,2025-03-05,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,94.51,0.0,189.02,2
order_3847,user_2059,2025-04-16,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,187.57,10.0,177.57,1
order_3848,user_7018,2025-04-03,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,466.78,10.0,456.78,1
order_3849,user_5557,2025-03-09,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,328.24,0.0,328.24,1
order_3850,user_3993,2025-04-21,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,1,496.68,10.0,486.68,1
order_3851,user_433,2025-03-24,Colombia,mobile,social,Blender-XL-Red,Hogar,1,196.41,0.0,196.41,1
order_3852,user_1340,2025-01-08,Mexico,mobile,social,Jacket-Winter-M,Moda,2,221.17,0.0,442.34,2
order_3853,user_20,2025-04-06,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,2,481.53,5.0,958.06,2
order_3854,user_7026,2025-06-05,Colombia,mobile,social,Sneakers-Urban-42,Moda,1,374.74,0.0,374.74,1
order_3855,user_649,2025-02-27,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,1,94.06,0.0,94.06,1
order_3856,user_6431,2025-02-02,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,1,31.44,10.0,21.44,1
order_3857,user_1676,2025-05-11,Mexico,mobile,social,Sneakers-Urban-42,Moda,2,458.8,5.0,912.6,2
order_3858,user_5577,2025-06-15,Colombia,desktop,social,Vacuum-Pro-Black,Hogar,1,43.74,0.0,43.74,1
order_3859,user_6599,2025-06-12,Colombia,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,26.16,10.0,42.32,2
order_3860,user_695,2025-06-03,Mexico,mobile,social,Blender-XL-Red,Hogar,1,347.85,5.0,342.85,1
order_3861,user_1835,2025-05-08,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,204.59,15.0,394.18,2
order_3862,user_1087,2025-04-21,Mexico,desktop,paid_search,Laptop-Gaming-16GB,Electronica,1,413.39,10.0,403.39,1
order_3863,user_4779,2025-04-17,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,483.45,15.0,468.45,1
order_3864,user_7558,2025-01-22,Argentina,mobile,organic,Tablet-Standard-64GB,Electronica,2,484.57,15.0,954.14,2
order_3865,user_3307,2025-02-07,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,121.42,0.0,121.42,1
order_3866,user_5718,2025-01-11,Colombia,desktop,social,Sneakers-Urban-42,Moda,1,242.93,10.0,232.93,1
order_3867,user_2226,2025-04-11,Colombia,desktop,social,Blender-XL-Red,Hogar,2,335.05,15.0,655.1,2
order_3868,user_2845,2025-06-16,Colombia,desktop,social,Jacket-Winter-M,Moda,1,360.18,5.0,355.18,1
order_3869,user_2254,2025-03-29,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,316.34,10.0,622.68,2
order_3870,user_5526,2025-05-18,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,2,397.14,5.0,789.28,2
order_3871,user_3124,2025-03-20,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,1,436.57,10.0,426.57,1
order_3872,user_2297,2025-05-01,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,2,217.75,10.0,425.5,2
order_3873,user_5782,2025-04-09,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,383.71,10.0,757.42,2
order_3874,user_949,2025-06-26,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,404.98,0.0,809.96,2
order_3875,user_170,2025-05-24,Colombia,desktop,social,Jacket-Winter-M,Moda,1,194.21,5.0,189.21,1
order_3876,user_6183,2025-06-04,Mexico,desktop,organic,Laptop-Gaming-16GB,Electronica,2,61.56,0.0,123.12,2
order_3877,user_819,2025-05-27,Mexico,desktop,organic,Blender-XL-Red,Hogar,1,458.88,0.0,458.88,1
order_3878,user_4301,2025-03-28,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,400.36,0.0,400.36,1
order_3879,user_6370,2025-05-06,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,122.2,0.0,122.2,1
order_3880,user_3213,2025-05-17,Argentina,mobile,social,Laptop-Gaming-16GB,Electronica,1,436.46,10.0,426.46,1
order_3881,user_5330,2025-06-11,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,374.38,15.0,733.76,2
order_3882,user_3447,2025-06-11,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,125.24,10.0,115.24,1
order_3883,user_2705,2025-03-11,Argentina,desktop,social,Jacket-Winter-M,Moda,1,22.94,0.0,22.94,1
order_3884,user_159,2025-06-02,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,1,103.45,0.0,103.45,1
order_3885,user_4564,2025-03-22,Colombia,mobile,organic,Sneakers-Urban-42,Moda,1,335.66,10.0,325.66,1
order_3886,user_7317,2025-03-24,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,251.01,10.0,241.01,1
order_3887,user_5225,2025-05-25,Argentina,mobile,organic,Vacuum-Pro-Black,Hogar,1,101.94,5.0,96.94,1
order_3888,user_7586,2025-03-20,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,238.31,0.0,476.62,2
order_3889,user_4210,2025-03-27,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,222.44,0.0,444.88,2
order_3890,user_3049,2025-04-16,Colombia,desktop,social,Jacket-Winter-M,Moda,2,66.57,0.0,133.14,2
order_3891,user_5137,2025-06-03,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,290.92,0.0,290.92,1
order_3892,user_1620,2025-06-18,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,1,193.91,0.0,193.91,1
order_3893,user_3937,2025-06-06,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,230.04,0.0,460.08,2
order_3894,user_5861,2025-02-05,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,468.02,0.0,468.02,1
order_3895,user_2752,2025-06-26,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,335.78,10.0,325.78,1
order_3896,user_6844,2025-06-25,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,84.42,5.0,163.84,2
order_3897,user_4915,2025-05-19,Colombia,mobile,social,Blender-XL-Red,Hogar,2,124.44,5.0,243.88,2
order_3898,user_7487,2025-02-22,Colombia,desktop,organic,Blender-XL-Red,Hogar,1,459.15,0.0,459.15,1
order_3899,user_2796,2025-05-29,Mexico,mobile,organic,Blender-XL-Red,Hogar,2,76.97,10.0,143.94,2
order_3900,user_4031,2025-01-31,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,134.53,0.0,134.53,1
order_3901,user_6447,2025-03-16,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,1,188.26,10.0,178.26,1
order_3902,user_3611,2025-02-22,Colombia,desktop,paid_search,Phone-Pro-128GB,Electronica,1,156.46,5.0,151.46,1
order_3903,user_2266,2025-06-12,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,133.38,0.0,266.76,2
order_3904,user_4864,2025-02-16,Colombia,mobile,paid_search,Phone-Pro-128GB,Electronica,2,99.58,0.0,199.16,2
order_3905,user_4323,2025-05-08,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,497.5,0.0,497.5,1
order_3906,user_793,2025-04-11,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,279.89,5.0,554.78,2
order_3907,user_6630,2025-03-11,Colombia,desktop,social,Sneakers-Urban-42,Moda,1,94.96,0.0,94.96,1
order_3908,user_6628,2025-04-28,Mexico,desktop,organic,Phone-Pro-128GB,Electronica,1,48.52,15.0,33.52,1
order_3909,user_5213,2025-02-07,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,57.93,5.0,52.93,1
order_3910,user_4037,2025-01-19,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,191.58,5.0,186.58,1
order_3911,user_2195,2025-04-07,Colombia,mobile,social,Phone-Pro-128GB,Electronica,1,56.43,5.0,51.43,1
order_3912,user_1487,2025-04-11,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,1,393.94,5.0,388.94,1
order_3913,user_380,2025-02-18,Argentina,desktop,paid_search,Phone-Pro-128GB,Electronica,1,82.28,0.0,82.28,1
order_3914,user_3200,2025-03-07,Argentina,desktop,organic,Jacket-Winter-M,Moda,1,294.07,10.0,284.07,1
order_3915,user_4430,2025-04-27,Colombia,desktop,social,Blender-XL-Red,Hogar,1,264.79,0.0,264.79,1
order_3916,user_3757,2025-05-21,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,2,163.56,0.0,327.12,2
order_3917,user_3449,2025-03-12,Mexico,mobile,organic,Sneakers-Urban-42,Moda,2,169.25,5.0,333.5,2
order_3918,user_362,2025-04-18,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,366.98,0.0,366.98,1
order_3919,user_5174,2025-01-14,Mexico,mobile,organic,Tablet-Standard-64GB,Electronica,2,422.38,10.0,834.76,2
order_3920,user_7183,2025-06-10,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,376.16,0.0,752.32,2
order_3921,user_7458,2025-06-02,Argentina,mobile,social,Jacket-Winter-M,Moda,2,39.66,5.0,74.32,2
order_3922,user_1975,2025-04-22,Colombia,mobile,paid_search,Blender-XL-Red,Hogar,2,310.56,10.0,611.12,2
order_3923,user_3574,2025-01-31,Argentina,desktop,social,Phone-Pro-128GB,Electronica,1,85.32,0.0,85.32,1
order_3924,user_1697,2025-02-01,Mexico,desktop,social,Jacket-Winter-M,Moda,1,377.14,0.0,377.14,1
order_3925,user_7379,2025-01-14,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,2,496.99,10.0,983.98,2
order_3926,user_6240,2025-01-18,Argentina,desktop,organic,Tablet-Standard-64GB,Electronica,2,43.9,0.0,87.8,2
order_3927,user_6895,2025-05-21,Mexico,desktop,organic,Blender-XL-Red,Hogar,2,497.64,5.0,990.28,2
order_3928,user_5410,2025-02-02,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,135.06,0.0,135.06,1
order_3929,user_6124,2025-06-25,Argentina,mobile,social,Jacket-Winter-M,Moda,1,480.84,5.0,475.84,1
